sale,SKU,date,quantity_sold,brand,price,cost,store,revenue,profit
6448,HL1001,9/12/2018,5,LG,2600,1640,Guarulhos,13000,4800
6449,HL1024,9/12/2018,1,Acer,2400,960,São Paulo,2400,1440
6450,HL1005,9/12/2018,2,Canon,1500,860,Recife,3000,1280
6451,HL1005,9/12/2018,5,Canon,1500,960,São Paulo,7500,2700
6452,HL1003,9/12/2018,4,Samsung,4500,2340,Belo Horizonte,18000,8640
6453,HL1002,9/12/2018,4,Apple,2500,1580,Rio de Janeiro,10000,3680
6454,HL1021,9/12/2018,1,Samsung,3000,1530,Belo Horizonte,3000,1470
6455,HL1001,9/12/2018,4,LG,2600,1660,Nova Iguaçu,10400,3760
6456,HL1013,9/12/2018,4,Nikon,1550,680,Rio de Janeiro,6200,3480
6457,HL1002,9/12/2018,1,Apple,2500,1030,São Paulo,2500,1470
6458,HL1001,9/13/2018,3,LG,2600,1350,Curitiba,7800,3750
6459,HL1021,9/13/2018,4,Samsung,3000,2010,São Paulo,12000,3960
6460,HL1024,9/13/2018,2,Acer,2400,1180,Fortaleza,4800,2440
6461,HL1008,9/13/2018,4,Philco,2000,1260,Goiânia,8000,2960
6462,HL1008,9/13/2018,2,Philco,2000,1060,Fortaleza,4000,1880
6463,HL1018,9/13/2018,2,Xiaomi,1200,490,Goiânia,2400,1420
6464,HL1024,9/13/2018,2,Acer,2400,1560,Goiânia,4800,1680
6465,HL1005,9/13/2018,1,Canon,1500,840,São Paulo,1500,660
6466,HL1008,9/13/2018,4,Philco,2000,1000,Curitiba,8000,4000
6467,HL1005,9/13/2018,3,Canon,1500,830,Recife,4500,2010
6468,HL1024,9/13/2018,4,Acer,2400,1220,Recife,9600,4720
6469,HL1008,9/13/2018,1,Philco,2000,940,Rio de Janeiro,2000,1060
6470,HL1015,9/13/2018,1,Sony,700,480,Niterói,700,220
6471,HL1009,9/13/2018,2,Motorola,1400,630,Guarulhos,2800,1540
6472,HL1023,9/13/2018,3,Samsung,1500,860,Salvador,4500,1920
6473,HL1001,9/13/2018,2,LG,2600,1660,Recife,5200,1880
6474,HL1019,9/13/2018,4,Apple,6500,3510,Rio de Janeiro,26000,11960
6475,HL1002,9/13/2018,5,Apple,2500,1300,Recife,12500,6000
6476,HL1021,9/13/2018,2,Samsung,3000,1920,São Paulo,6000,2160
6477,HL1024,9/13/2018,3,Acer,2400,1060,São Paulo,7200,4020
6478,HL1001,9/13/2018,5,LG,2600,1330,Rio de Janeiro,13000,6350
6479,HL1003,9/13/2018,4,Samsung,4500,3110,São Paulo,18000,5560
6480,HL1005,9/13/2018,4,Canon,1500,690,Porto Alegre,6000,3240
6481,HL1012,9/13/2018,2,Dell,5500,3410,São Paulo,11000,4180
6482,HL1018,9/13/2018,5,Xiaomi,1200,730,Campinas,6000,2350
6483,HL1014,9/13/2018,2,Samsung,1100,510,Guarulhos,2200,1180
6484,HL1001,9/13/2018,1,LG,2600,1140,Rio de Janeiro,2600,1460
6485,HL1012,9/13/2018,3,Dell,5500,3080,São Paulo,16500,7260
6486,HL1018,9/13/2018,1,Xiaomi,1200,530,São Paulo,1200,670
6487,HL1013,9/14/2018,2,Nikon,1550,1050,Belo Horizonte,3100,1000
6488,HL1019,9/14/2018,3,Apple,6500,4420,Salvador,19500,6240
6489,HL1005,9/14/2018,5,Canon,1500,1010,Curitiba,7500,2450
6490,HL1021,9/14/2018,4,Samsung,3000,1620,Belo Horizonte,12000,5520
6491,HL1015,9/14/2018,1,Sony,700,340,Niterói,700,360
6492,HL1005,9/14/2018,2,Canon,1500,680,Belo Horizonte,3000,1640
6493,HL1021,9/14/2018,1,Samsung,3000,1920,Rio de Janeiro,3000,1080
6494,HL1001,9/14/2018,2,LG,2600,1690,Goiânia,5200,1820
6495,HL1022,9/14/2018,1,Apple,750,500,Porto Alegre,750,250
6496,HL1023,9/14/2018,4,Samsung,1500,710,Recife,6000,3160
6497,HL1001,9/14/2018,2,LG,2600,1040,Rio de Janeiro,5200,3120
6498,HL1018,9/14/2018,5,Xiaomi,1200,840,São Paulo,6000,1800
6499,HL1019,9/14/2018,5,Apple,6500,3640,Campinas,32500,14300
6500,HL1020,9/14/2018,4,Motorola,1500,930,Curitiba,6000,2280
6501,HL1006,9/14/2018,5,Samsung,1400,770,Rio de Janeiro,7000,3150
6502,HL1014,9/14/2018,2,Samsung,1100,520,Belo Horizonte,2200,1160
6503,HL1003,9/14/2018,5,Samsung,4500,2160,Rio de Janeiro,22500,11700
6504,HL1021,9/14/2018,3,Samsung,3000,1530,Porto Alegre,9000,4410
6505,HL1018,9/14/2018,5,Xiaomi,1200,760,Guarulhos,6000,2200
6506,HL1012,9/14/2018,1,Dell,5500,2590,São Paulo,5500,2910
6507,HL1005,9/14/2018,3,Canon,1500,900,São Paulo,4500,1800
6508,HL1024,9/14/2018,2,Acer,2400,1680,Niterói,4800,1440
6509,HL1018,9/15/2018,1,Xiaomi,1200,700,Rio de Janeiro,1200,500
6510,HL1008,9/15/2018,3,Philco,2000,1220,Campinas,6000,2340
6511,HL1019,9/15/2018,5,Apple,6500,2860,Rio de Janeiro,32500,18200
6512,HL1001,9/15/2018,5,LG,2600,1740,Nova Iguaçu,13000,4300
6513,HL1020,9/15/2018,3,Motorola,1500,680,Porto Alegre,4500,2460
6514,HL1015,9/15/2018,2,Sony,700,470,São Paulo,1400,460
6515,HL1007,9/15/2018,3,Dell,2300,1290,Campinas,6900,3030
6516,HL1008,9/15/2018,2,Philco,2000,1080,São Paulo,4000,1840
6517,HL1018,9/15/2018,4,Xiaomi,1200,490,Rio de Janeiro,4800,2840
6518,HL1007,9/15/2018,1,Dell,2300,1540,Goiânia,2300,760
6519,HL1005,9/15/2018,5,Canon,1500,1050,Campinas,7500,2250
6520,HL1020,9/15/2018,1,Motorola,1500,1040,São Paulo,1500,460
6521,HL1012,9/15/2018,5,Dell,5500,3250,Recife,27500,11250
6522,HL1003,9/15/2018,3,Samsung,4500,2070,Curitiba,13500,7290
6523,HL1005,9/15/2018,2,Canon,1500,930,São Paulo,3000,1140
6524,HL1006,9/16/2018,4,Samsung,1400,560,Recife,5600,3360
6525,HL1019,9/16/2018,5,Apple,6500,3120,Goiânia,32500,16900
6526,HL1001,9/16/2018,3,LG,2600,1590,Guarulhos,7800,3030
6527,HL1001,9/16/2018,3,LG,2600,1330,Recife,7800,3810
6528,HL1011,9/16/2018,5,Samsung,2000,1380,Curitiba,10000,3100
6529,HL1015,9/16/2018,1,Sony,700,470,Goiânia,700,230
6530,HL1013,9/16/2018,5,Nikon,1550,980,Belo Horizonte,7750,2850
6531,HL1020,9/16/2018,2,Motorola,1500,870,São Paulo,3000,1260
6532,HL1018,9/16/2018,4,Xiaomi,1200,780,Belo Horizonte,4800,1680
6533,HL1015,9/16/2018,1,Sony,700,460,Curitiba,700,240
6534,HL1019,9/16/2018,3,Apple,6500,2730,São Paulo,19500,11310
6535,HL1001,9/16/2018,3,LG,2600,1300,São Paulo,7800,3900
6536,HL1010,9/16/2018,5,Apple,1900,800,São Paulo,9500,5500
6537,HL1001,9/16/2018,5,LG,2600,1200,Salvador,13000,7000
6538,HL1005,9/16/2018,5,Canon,1500,740,São Paulo,7500,3800
6539,HL1005,9/16/2018,3,Canon,1500,840,Goiânia,4500,1980
6540,HL1023,9/16/2018,2,Samsung,1500,690,Belo Horizonte,3000,1620
6541,HL1009,9/16/2018,3,Motorola,1400,780,São Paulo,4200,1860
6542,HL1009,9/16/2018,4,Motorola,1400,730,Fortaleza,5600,2680
6543,HL1009,9/16/2018,2,Motorola,1400,590,São Paulo,2800,1620
6544,HL1001,9/16/2018,1,LG,2600,1480,São Paulo,2600,1120
6545,HL1013,9/16/2018,5,Nikon,1550,840,Belo Horizonte,7750,3550
6546,HL1009,9/16/2018,5,Motorola,1400,670,Porto Alegre,7000,3650
6547,HL1003,9/16/2018,3,Samsung,4500,2210,São Paulo,13500,6870
6548,HL1012,9/16/2018,1,Dell,5500,2420,Salvador,5500,3080
6549,HL1021,9/16/2018,5,Samsung,3000,1890,São Paulo,15000,5550
6550,HL1001,9/16/2018,2,LG,2600,1690,Fortaleza,5200,1820
6551,HL1015,9/16/2018,2,Sony,700,460,Fortaleza,1400,480
6552,HL1007,9/16/2018,3,Dell,2300,1080,São Paulo,6900,3660
6553,HL1018,9/16/2018,1,Xiaomi,1200,650,Belo Horizonte,1200,550
6554,HL1005,9/17/2018,3,Canon,1500,770,Salvador,4500,2190
6555,HL1007,9/17/2018,4,Dell,2300,1400,Recife,9200,3600
6556,HL1021,9/17/2018,5,Samsung,3000,1230,Rio de Janeiro,15000,8850
6557,HL1024,9/17/2018,1,Acer,2400,1680,São Paulo,2400,720
6558,HL1015,9/17/2018,3,Sony,700,290,Porto Alegre,2100,1230
6559,HL1013,9/17/2018,2,Nikon,1550,990,Salvador,3100,1120
6560,HL1019,9/17/2018,4,Apple,6500,2930,Rio de Janeiro,26000,14280
6561,HL1005,9/17/2018,4,Canon,1500,930,São Paulo,6000,2280
6562,HL1004,9/17/2018,2,Apple,1750,1120,Fortaleza,3500,1260
6563,HL1001,9/17/2018,1,LG,2600,1120,Curitiba,2600,1480
6564,HL1024,9/17/2018,2,Acer,2400,1630,Fortaleza,4800,1540
6565,HL1008,9/17/2018,1,Philco,2000,1160,Fortaleza,2000,840
6566,HL1024,9/17/2018,4,Acer,2400,980,Rio de Janeiro,9600,5680
6567,HL1019,9/17/2018,1,Apple,6500,3580,Rio de Janeiro,6500,2920
6568,HL1005,9/17/2018,2,Canon,1500,600,Belo Horizonte,3000,1800
6569,HL1013,9/17/2018,1,Nikon,1550,840,Recife,1550,710
6570,HL1001,9/17/2018,1,LG,2600,1660,Niterói,2600,940
6571,HL1012,9/17/2018,2,Dell,5500,2370,Belo Horizonte,11000,6260
6572,HL1018,9/17/2018,2,Xiaomi,1200,820,São Paulo,2400,760
6573,HL1006,9/17/2018,5,Samsung,1400,840,Salvador,7000,2800
6574,HL1005,9/17/2018,2,Canon,1500,900,Rio de Janeiro,3000,1200
6575,HL1014,9/17/2018,3,Samsung,1100,540,Goiânia,3300,1680
6576,HL1019,9/17/2018,5,Apple,6500,3380,Belo Horizonte,32500,15600
6577,HL1010,9/17/2018,4,Apple,1900,1240,Salvador,7600,2640
6578,HL1006,9/17/2018,1,Samsung,1400,980,São Paulo,1400,420
6579,HL1019,9/17/2018,2,Apple,6500,3120,Rio de Janeiro,13000,6760
6580,HL1001,9/17/2018,2,LG,2600,1510,Guarulhos,5200,2180
6581,HL1013,9/17/2018,4,Nikon,1550,1020,Recife,6200,2120
6582,HL1008,9/17/2018,2,Philco,2000,1280,São Paulo,4000,1440
6583,HL1018,9/17/2018,5,Xiaomi,1200,490,São Paulo,6000,3550
6584,HL1024,9/17/2018,3,Acer,2400,1420,Rio de Janeiro,7200,2940
6585,HL1001,9/17/2018,2,LG,2600,1510,Belo Horizonte,5200,2180
6586,HL1008,9/17/2018,4,Philco,2000,1140,Belo Horizonte,8000,3440
6587,HL1019,9/18/2018,3,Apple,6500,4360,Rio de Janeiro,19500,6420
6588,HL1019,9/18/2018,5,Apple,6500,2670,São Paulo,32500,19150
6589,HL1021,9/18/2018,5,Samsung,3000,1440,São Paulo,15000,7800
6590,HL1006,9/18/2018,4,Samsung,1400,760,Goiânia,5600,2560
6591,HL1005,9/18/2018,3,Canon,1500,860,Campinas,4500,1920
6592,HL1024,9/18/2018,3,Acer,2400,1080,São Paulo,7200,3960
6593,HL1019,9/18/2018,1,Apple,6500,2800,Rio de Janeiro,6500,3700
6594,HL1015,9/18/2018,5,Sony,700,410,Recife,3500,1450
6595,HL1002,9/18/2018,2,Apple,2500,1250,Recife,5000,2500
6596,HL1020,9/18/2018,5,Motorola,1500,950,Goiânia,7500,2750
6597,HL1015,9/18/2018,4,Sony,700,300,São Paulo,2800,1600
6598,HL1019,9/18/2018,4,Apple,6500,3450,Recife,26000,12200
6599,HL1007,9/18/2018,4,Dell,2300,1330,Recife,9200,3880
6600,HL1007,9/18/2018,2,Dell,2300,1590,Recife,4600,1420
6601,HL1001,9/18/2018,5,LG,2600,1350,Rio de Janeiro,13000,6250
6602,HL1003,9/18/2018,2,Samsung,4500,2390,Goiânia,9000,4220
6603,HL1021,9/18/2018,3,Samsung,3000,2100,Campinas,9000,2700
6604,HL1007,9/18/2018,3,Dell,2300,1450,Rio de Janeiro,6900,2550
6605,HL1010,9/18/2018,2,Apple,1900,1100,Recife,3800,1600
6606,HL1008,9/18/2018,3,Philco,2000,1340,Rio de Janeiro,6000,1980
6607,HL1015,9/18/2018,5,Sony,700,490,Salvador,3500,1050
6608,HL1018,9/18/2018,3,Xiaomi,1200,590,São Paulo,3600,1830
6609,HL1003,9/18/2018,2,Samsung,4500,2790,Belo Horizonte,9000,3420
6610,HL1015,9/18/2018,1,Sony,700,410,Curitiba,700,290
6611,HL1006,9/18/2018,3,Samsung,1400,970,Recife,4200,1290
6612,HL1012,9/18/2018,3,Dell,5500,2480,Curitiba,16500,9060
6613,HL1023,9/18/2018,1,Samsung,1500,690,Guarulhos,1500,810
6614,HL1013,9/18/2018,4,Nikon,1550,880,Nova Iguaçu,6200,2680
6615,HL1015,9/18/2018,2,Sony,700,310,Belo Horizonte,1400,780
6616,HL1014,9/18/2018,5,Samsung,1100,530,Belo Horizonte,5500,2850
6617,HL1009,9/18/2018,4,Motorola,1400,630,Rio de Janeiro,5600,3080
6618,HL1001,9/18/2018,3,LG,2600,1090,Rio de Janeiro,7800,4530
6619,HL1003,9/18/2018,3,Samsung,4500,1800,São Paulo,13500,8100
6620,HL1003,9/18/2018,5,Samsung,4500,2210,São Paulo,22500,11450
6621,HL1010,9/19/2018,1,Apple,1900,930,Goiânia,1900,970
6622,HL1008,9/19/2018,2,Philco,2000,1200,Curitiba,4000,1600
6623,HL1012,9/19/2018,2,Dell,5500,2970,São Paulo,11000,5060
6624,HL1015,9/19/2018,4,Sony,700,320,Goiânia,2800,1520
6625,HL1001,9/19/2018,1,LG,2600,1350,Nova Iguaçu,2600,1250
6626,HL1007,9/19/2018,3,Dell,2300,1080,Fortaleza,6900,3660
6627,HL1010,9/19/2018,2,Apple,1900,1010,São Paulo,3800,1780
6628,HL1024,9/19/2018,4,Acer,2400,1390,São Paulo,9600,4040
6629,HL1018,9/19/2018,5,Xiaomi,1200,710,São Paulo,6000,2450
6630,HL1024,9/19/2018,1,Acer,2400,1250,Porto Alegre,2400,1150
6631,HL1005,9/19/2018,2,Canon,1500,770,São Paulo,3000,1460
6632,HL1015,9/19/2018,1,Sony,700,390,Guarulhos,700,310
6633,HL1003,9/19/2018,1,Samsung,4500,2570,Fortaleza,4500,1930
6634,HL1008,9/19/2018,4,Philco,2000,920,Salvador,8000,4320
6635,HL1007,9/19/2018,5,Dell,2300,1610,Fortaleza,11500,3450
6636,HL1001,9/20/2018,5,LG,2600,1770,Niterói,13000,4150
6637,HL1015,9/20/2018,5,Sony,700,410,São Paulo,3500,1450
6638,HL1017,9/20/2018,3,Samsung,5200,2180,Fortaleza,15600,9060
6639,HL1020,9/20/2018,5,Motorola,1500,990,Fortaleza,7500,2550
6640,HL1019,9/20/2018,5,Apple,6500,4420,Rio de Janeiro,32500,10400
6641,HL1019,9/20/2018,1,Apple,6500,4420,Goiânia,6500,2080
6642,HL1011,9/20/2018,4,Samsung,2000,1300,Belo Horizonte,8000,2800
6643,HL1007,9/20/2018,4,Dell,2300,1150,Curitiba,9200,4600
6644,HL1020,9/20/2018,1,Motorola,1500,890,Curitiba,1500,610
6645,HL1018,9/20/2018,3,Xiaomi,1200,480,Rio de Janeiro,3600,2160
6646,HL1015,9/20/2018,2,Sony,700,310,São Paulo,1400,780
6647,HL1007,9/20/2018,5,Dell,2300,1130,São Paulo,11500,5850
6648,HL1015,9/20/2018,5,Sony,700,440,Belo Horizonte,3500,1300
6649,HL1001,9/20/2018,2,LG,2600,1250,São Paulo,5200,2700
6650,HL1001,9/20/2018,4,LG,2600,1510,São Paulo,10400,4360
6651,HL1021,9/20/2018,3,Samsung,3000,2100,Fortaleza,9000,2700
6652,HL1019,9/20/2018,4,Apple,6500,2990,São Paulo,26000,14040
6653,HL1021,9/20/2018,5,Samsung,3000,1560,Fortaleza,15000,7200
6654,HL1019,9/20/2018,4,Apple,6500,4230,Recife,26000,9080
6655,HL1007,9/20/2018,2,Dell,2300,1590,Rio de Janeiro,4600,1420
6656,HL1009,9/20/2018,1,Motorola,1400,600,Fortaleza,1400,800
6657,HL1001,9/20/2018,5,LG,2600,1330,São Paulo,13000,6350
6658,HL1009,9/20/2018,5,Motorola,1400,840,Salvador,7000,2800
6659,HL1006,9/20/2018,1,Samsung,1400,780,Recife,1400,620
6660,HL1024,9/20/2018,3,Acer,2400,1300,Guarulhos,7200,3300
6661,HL1006,9/21/2018,4,Samsung,1400,640,Belo Horizonte,5600,3040
6662,HL1001,9/21/2018,1,LG,2600,1350,Rio de Janeiro,2600,1250
6663,HL1013,9/21/2018,5,Nikon,1550,680,São Paulo,7750,4350
6664,HL1017,9/21/2018,2,Samsung,5200,2760,Porto Alegre,10400,4880
6665,HL1007,9/21/2018,2,Dell,2300,1610,Goiânia,4600,1380
6666,HL1023,9/21/2018,5,Samsung,1500,990,São Paulo,7500,2550
6667,HL1007,9/21/2018,2,Dell,2300,1220,São Paulo,4600,2160
6668,HL1002,9/21/2018,2,Apple,2500,1030,Recife,5000,2940
6669,HL1018,9/21/2018,1,Xiaomi,1200,680,Porto Alegre,1200,520
6670,HL1006,9/21/2018,5,Samsung,1400,770,Fortaleza,7000,3150
6671,HL1014,9/21/2018,2,Samsung,1100,670,Curitiba,2200,860
6672,HL1001,9/21/2018,1,LG,2600,1590,Belo Horizonte,2600,1010
6673,HL1002,9/21/2018,4,Apple,2500,1630,São Paulo,10000,3480
6674,HL1003,9/21/2018,3,Samsung,4500,3150,São Paulo,13500,4050
6675,HL1014,9/21/2018,5,Samsung,1100,560,Nova Iguaçu,5500,2700
6676,HL1005,9/21/2018,5,Canon,1500,690,Curitiba,7500,4050
6677,HL1018,9/21/2018,4,Xiaomi,1200,490,São Paulo,4800,2840
6678,HL1004,9/21/2018,2,Apple,1750,1120,Recife,3500,1260
6679,HL1022,9/21/2018,5,Apple,750,520,Porto Alegre,3750,1150
6680,HL1018,9/21/2018,2,Xiaomi,1200,790,Goiânia,2400,820
6681,HL1002,9/21/2018,2,Apple,2500,1430,Fortaleza,5000,2140
6682,HL1007,9/21/2018,5,Dell,2300,1130,São Paulo,11500,5850
6683,HL1023,9/21/2018,1,Samsung,1500,990,Belo Horizonte,1500,510
6684,HL1001,9/21/2018,2,LG,2600,1140,Recife,5200,2920
6685,HL1009,9/21/2018,4,Motorola,1400,730,Recife,5600,2680
6686,HL1005,9/21/2018,3,Canon,1500,1040,Recife,4500,1380
6687,HL1005,9/21/2018,5,Canon,1500,740,São Paulo,7500,3800
6688,HL1012,9/21/2018,2,Dell,5500,2310,Nova Iguaçu,11000,6380
6689,HL1020,9/21/2018,3,Motorola,1500,990,Belo Horizonte,4500,1530
6690,HL1012,9/21/2018,1,Dell,5500,3360,São Paulo,5500,2140
6691,HL1024,9/21/2018,5,Acer,2400,1320,Goiânia,12000,5400
6692,HL1015,9/21/2018,4,Sony,700,340,Goiânia,2800,1440
6693,HL1015,9/21/2018,4,Sony,700,360,São Paulo,2800,1360
6694,HL1023,9/21/2018,4,Samsung,1500,660,Belo Horizonte,6000,3360
6695,HL1023,9/22/2018,3,Samsung,1500,990,Rio de Janeiro,4500,1530
6696,HL1001,9/22/2018,2,LG,2600,1120,Rio de Janeiro,5200,2960
6697,HL1007,9/22/2018,3,Dell,2300,970,São Paulo,6900,3990
6698,HL1009,9/22/2018,3,Motorola,1400,900,Curitiba,4200,1500
6699,HL1007,9/22/2018,4,Dell,2300,1130,Belo Horizonte,9200,4680
6700,HL1007,9/22/2018,3,Dell,2300,1430,São Paulo,6900,2610
6701,HL1002,9/22/2018,3,Apple,2500,1680,Fortaleza,7500,2460
6702,HL1015,9/22/2018,3,Sony,700,490,Porto Alegre,2100,630
6703,HL1009,9/22/2018,3,Motorola,1400,800,Recife,4200,1800
6704,HL1019,9/22/2018,3,Apple,6500,3190,São Paulo,19500,9930
6705,HL1019,9/22/2018,5,Apple,6500,3710,Belo Horizonte,32500,13950
6706,HL1022,9/22/2018,3,Apple,750,440,Goiânia,2250,930
6707,HL1021,9/22/2018,4,Samsung,3000,1470,Salvador,12000,6120
6708,HL1013,9/22/2018,5,Nikon,1550,680,Curitiba,7750,4350
6709,HL1002,9/22/2018,4,Apple,2500,1130,Salvador,10000,5480
6710,HL1001,9/22/2018,3,LG,2600,1220,Salvador,7800,4140
6711,HL1007,9/22/2018,4,Dell,2300,1010,São Paulo,9200,5160
6712,HL1004,9/22/2018,2,Apple,1750,910,Goiânia,3500,1680
6713,HL1010,9/22/2018,5,Apple,1900,950,Recife,9500,4750
6714,HL1019,9/22/2018,1,Apple,6500,3640,Curitiba,6500,2860
6715,HL1007,9/22/2018,5,Dell,2300,1610,Porto Alegre,11500,3450
6716,HL1001,9/22/2018,1,LG,2600,1740,Fortaleza,2600,860
6717,HL1011,9/22/2018,1,Samsung,2000,1320,Curitiba,2000,680
6718,HL1015,9/22/2018,1,Sony,700,460,Rio de Janeiro,700,240
6719,HL1008,9/22/2018,3,Philco,2000,900,Curitiba,6000,3300
6720,HL1015,9/22/2018,3,Sony,700,320,Fortaleza,2100,1140
6721,HL1003,9/22/2018,3,Samsung,4500,2880,Rio de Janeiro,13500,4860
6722,HL1021,9/22/2018,4,Samsung,3000,2010,Guarulhos,12000,3960
6723,HL1015,9/22/2018,4,Sony,700,280,Curitiba,2800,1680
6724,HL1023,9/22/2018,1,Samsung,1500,990,São Paulo,1500,510
6725,HL1024,9/22/2018,4,Acer,2400,1200,Campinas,9600,4800
6726,HL1024,9/23/2018,2,Acer,2400,1490,Curitiba,4800,1820
6727,HL1008,9/23/2018,5,Philco,2000,940,Guarulhos,10000,5300
6728,HL1015,9/23/2018,3,Sony,700,460,São Paulo,2100,720
6729,HL1003,9/23/2018,5,Samsung,4500,1800,São Paulo,22500,13500
6730,HL1019,9/23/2018,5,Apple,6500,3380,Curitiba,32500,15600
6731,HL1015,9/23/2018,4,Sony,700,460,Goiânia,2800,960
6732,HL1024,9/23/2018,4,Acer,2400,1300,São Paulo,9600,4400
6733,HL1018,9/23/2018,4,Xiaomi,1200,530,Belo Horizonte,4800,2680
6734,HL1023,9/23/2018,3,Samsung,1500,630,Guarulhos,4500,2610
6735,HL1023,9/23/2018,2,Samsung,1500,930,Salvador,3000,1140
6736,HL1013,9/23/2018,2,Nikon,1550,700,Fortaleza,3100,1700
6737,HL1002,9/23/2018,3,Apple,2500,1350,Fortaleza,7500,3450
6738,HL1001,9/23/2018,1,LG,2600,1120,Rio de Janeiro,2600,1480
6739,HL1009,9/23/2018,5,Motorola,1400,560,São Paulo,7000,4200
6740,HL1023,9/23/2018,4,Samsung,1500,960,São Paulo,6000,2160
6741,HL1006,9/23/2018,1,Samsung,1400,980,Rio de Janeiro,1400,420
6742,HL1018,9/23/2018,5,Xiaomi,1200,560,Rio de Janeiro,6000,3200
6743,HL1003,9/23/2018,2,Samsung,4500,2750,Fortaleza,9000,3500
6744,HL1007,9/23/2018,5,Dell,2300,1130,São Paulo,11500,5850
6745,HL1008,9/23/2018,2,Philco,2000,1080,Fortaleza,4000,1840
6746,HL1013,9/23/2018,3,Nikon,1550,910,Fortaleza,4650,1920
6747,HL1024,9/23/2018,2,Acer,2400,1300,Fortaleza,4800,2200
6748,HL1015,9/23/2018,2,Sony,700,360,Salvador,1400,680
6749,HL1015,9/24/2018,4,Sony,700,430,Rio de Janeiro,2800,1080
6750,HL1005,9/24/2018,4,Canon,1500,890,Curitiba,6000,2440
6751,HL1023,9/24/2018,5,Samsung,1500,710,Rio de Janeiro,7500,3950
6752,HL1021,9/24/2018,2,Samsung,3000,1590,Recife,6000,2820
6753,HL1004,9/24/2018,1,Apple,1750,750,Rio de Janeiro,1750,1000
6754,HL1023,9/24/2018,2,Samsung,1500,1040,São Paulo,3000,920
6755,HL1007,9/24/2018,2,Dell,2300,1590,Curitiba,4600,1420
6756,HL1023,9/24/2018,3,Samsung,1500,680,São Paulo,4500,2460
6757,HL1018,9/24/2018,1,Xiaomi,1200,660,Belo Horizonte,1200,540
6758,HL1007,9/24/2018,1,Dell,2300,1240,São Paulo,2300,1060
6759,HL1007,9/24/2018,5,Dell,2300,920,Recife,11500,6900
6760,HL1021,9/24/2018,5,Samsung,3000,1380,Salvador,15000,8100
6761,HL1021,9/24/2018,5,Samsung,3000,1680,São Paulo,15000,6600
6762,HL1018,9/24/2018,3,Xiaomi,1200,790,São Paulo,3600,1230
6763,HL1018,9/24/2018,1,Xiaomi,1200,820,São Paulo,1200,380
6764,HL1006,9/24/2018,1,Samsung,1400,980,Guarulhos,1400,420
6765,HL1018,9/24/2018,4,Xiaomi,1200,720,São Paulo,4800,1920
6766,HL1014,9/24/2018,1,Samsung,1100,540,Rio de Janeiro,1100,560
6767,HL1005,9/24/2018,2,Canon,1500,810,Salvador,3000,1380
6768,HL1001,9/24/2018,5,LG,2600,1200,Salvador,13000,7000
6769,HL1023,9/25/2018,3,Samsung,1500,650,Rio de Janeiro,4500,2550
6770,HL1015,9/25/2018,3,Sony,700,480,Guarulhos,2100,660
6771,HL1009,9/25/2018,4,Motorola,1400,900,Nova Iguaçu,5600,2000
6772,HL1001,9/25/2018,2,LG,2600,1720,Recife,5200,1760
6773,HL1005,9/25/2018,2,Canon,1500,990,Salvador,3000,1020
6774,HL1019,9/25/2018,1,Apple,6500,2990,Rio de Janeiro,6500,3510
6775,HL1002,9/25/2018,3,Apple,2500,1530,Belo Horizonte,7500,2910
6776,HL1008,9/25/2018,3,Philco,2000,1200,Fortaleza,6000,2400
6777,HL1023,9/25/2018,4,Samsung,1500,810,Rio de Janeiro,6000,2760
6778,HL1007,9/25/2018,3,Dell,2300,1520,São Paulo,6900,2340
6779,HL1002,9/25/2018,4,Apple,2500,1300,Rio de Janeiro,10000,4800
6780,HL1015,9/25/2018,3,Sony,700,470,Guarulhos,2100,690
6781,HL1023,9/25/2018,1,Samsung,1500,740,São Paulo,1500,760
6782,HL1020,9/25/2018,5,Motorola,1500,630,Fortaleza,7500,4350
6783,HL1021,9/25/2018,2,Samsung,3000,1980,Porto Alegre,6000,2040
6784,HL1010,9/25/2018,5,Apple,1900,970,Porto Alegre,9500,4650
6785,HL1023,9/25/2018,2,Samsung,1500,860,Belo Horizonte,3000,1280
6786,HL1015,9/25/2018,1,Sony,700,420,Salvador,700,280
6787,HL1015,9/25/2018,3,Sony,700,360,Niterói,2100,1020
6788,HL1008,9/25/2018,5,Philco,2000,1360,São Paulo,10000,3200
6789,HL1005,9/25/2018,1,Canon,1500,770,Belo Horizonte,1500,730
6790,HL1002,9/25/2018,3,Apple,2500,1500,Nova Iguaçu,7500,3000
6791,HL1005,9/25/2018,1,Canon,1500,870,Salvador,1500,630
6792,HL1005,9/25/2018,2,Canon,1500,890,Recife,3000,1220
6793,HL1023,9/25/2018,1,Samsung,1500,740,Fortaleza,1500,760
6794,HL1018,9/25/2018,2,Xiaomi,1200,640,Guarulhos,2400,1120
6795,HL1018,9/25/2018,4,Xiaomi,1200,560,Guarulhos,4800,2560
6796,HL1003,9/25/2018,4,Samsung,4500,2750,Recife,18000,7000
6797,HL1005,9/25/2018,5,Canon,1500,600,Goiânia,7500,4500
6798,HL1013,9/25/2018,1,Nikon,1550,810,Recife,1550,740
6799,HL1002,9/25/2018,5,Apple,2500,1580,Curitiba,12500,4600
6800,HL1009,9/26/2018,1,Motorola,1400,940,Belo Horizonte,1400,460
